,Animal,File,ID,LBP0,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9
159,alligator,pic1144_sm_thumb_CG1100384359.jpg,pic1144,0.006189904,0.020703125,0.007522035,0.032241587,0.030739183,0.196524439,0.038161058,0.032111378,0.572826522,0.062980769
160,alligator,pic1145_sm_thumb_CG1100384441.jpg,pic1145,0.008715483,0.024358974,0.009861933,0.035601578,0.031878698,0.202613412,0.044785503,0.037019231,0.536994576,0.068170611
161,alligator,pic1146_sm_thumb_CG1100384693.jpg,pic1146,0.008026266,0.0281935,0.009112812,0.033253023,0.040915533,0.204842215,0.044515306,0.041317082,0.481198035,0.108626228
162,alligator,pic1147_sm_thumb_SG1100363270.jpg,pic1147,0.011335784,0.027218137,0.011335784,0.041519608,0.045955882,0.219080882,0.043406863,0.040281863,0.477352941,0.082512255
163,alligator,pic1148_sm_thumb_SG1100365491.jpg,pic1148,0.007754011,0.024777184,0.010104724,0.037188057,0.039004011,0.21616533,0.041276738,0.037054367,0.508065954,0.078609626
164,alligator,pic1149_sm_thumb_SG1100365793.jpg,pic1149,0.008827457,0.022542735,0.008079594,0.033199786,0.037326389,0.214583333,0.032491987,0.034468483,0.536805556,0.071674679
165,alligator,pic114_d052w01.jpg,pic114,0.127696701,0.122620558,0.039683799,0.03846764,0.038229695,0.03785956,0.025063452,0.110934856,0.138139805,0.321303934
166,alligator,pic1150_sm_thumb_cg00b015bl.jpg,pic1150,0.017189679,0.035460251,0.017921897,0.035312064,0.078216527,0.178809275,0.028896444,0.037377964,0.428687238,0.142128661
167,alligator,pic1151_sm_thumb_cg00b015br.jpg,pic1151,0.018322873,0.035765342,0.020624128,0.039191074,0.07887901,0.1847106,0.033699442,0.040716527,0.402963738,0.145127266
168,alligator,pic1152_sm_thumb_cg00b015pb.jpg,pic1152,0.021251743,0.039809972,0.023160739,0.039879707,0.084972106,0.179986053,0.032208856,0.041867155,0.38900802,0.147855649
169,alligator,pic1153_sm_thumb_cg00b30mbl.jpg,pic1153,0.013877266,0.031162831,0.012491283,0.030648536,0.055936192,0.198056137,0.028913877,0.036297071,0.44930265,0.143314156
170,alligator,pic1154_sm_thumb_cg00w006bl.jpg,pic1154,0.031162831,0.053504184,0.029367155,0.048535565,0.074633891,0.199703626,0.05513424,0.069569386,0.254009763,0.184379358
171,alligator,pic1155_sm_thumb_cg00w006br.jpg,pic1155,0.026961297,0.045754881,0.030151674,0.04137901,0.078957462,0.224337517,0.044508368,0.06194212,0.276699791,0.16930788
172,alligator,pic1156_sm_thumb_cg00w006pb.jpg,pic1156,0.035404631,0.068291477,0.037757615,0.056847001,0.114545471,0.199088104,0.056544867,0.074498961,0.150682549,0.206339324
173,alligator,pic1157_sm_thumb_cg0cb025bl.jpg,pic1157,0.015995467,0.032112971,0.017085077,0.032444212,0.058908647,0.167337866,0.031215132,0.046033821,0.461846234,0.137020572
174,alligator,pic1158_sm_thumb_cg0cb025br.jpg,pic1158,0.018340307,0.034911088,0.018976639,0.035033124,0.055910042,0.195040098,0.035486402,0.046033821,0.399991283,0.160277197
175,alligator,pic1159_sm_thumb_cg0cb025pb.jpg,pic1159,0.023500697,0.041501046,0.025967573,0.041352859,0.075287657,0.182374477,0.040516039,0.051734658,0.357391911,0.160373082
176,alligator,pic115_gatorland_main_page2_13.jpg,pic115,0.092327525,0.090949502,0.050053343,0.065878378,0.105929943,0.094994666,0.051164651,0.096861664,0.146248222,0.205592105
177,alligator,pic1160_sm_thumb_cg0cb030bl.jpg,pic1160,0.015995467,0.032112971,0.017085077,0.032444212,0.058908647,0.167337866,0.031215132,0.046033821,0.461846234,0.137020572
178,alligator,pic1161_sm_thumb_cg0cb030br.jpg,pic1161,0.018340307,0.034911088,0.018976639,0.035033124,0.055910042,0.195040098,0.035486402,0.046033821,0.399991283,0.160277197
179,alligator,pic1162_sm_thumb_cg0cb030pb.jpg,pic1162,0.023500697,0.041501046,0.025967573,0.041352859,0.075287657,0.182374477,0.040516039,0.051734658,0.357391911,0.160373082
180,alligator,pic1163_sm_thumb_cg0sb025bl.jpg,pic1163,0.013877266,0.031162831,0.012491283,0.030648536,0.055936192,0.198056137,0.028913877,0.036297071,0.44930265,0.143314156
181,alligator,pic1164_sm_thumb_cg0sb025br.jpg,pic1164,0.018174686,0.037299512,0.017233264,0.037465132,0.064809972,0.206659693,0.035782775,0.045301604,0.383220014,0.154053347
182,alligator,pic1165_sm_thumb_cg0sb025pb.jpg,pic1165,0.020066248,0.037072873,0.01445258,0.032914923,0.064836123,0.183298466,0.032444212,0.045528243,0.420868201,0.148518131
183,alligator,pic1166_sm_thumb_cg0sb030br.jpg,pic1166,0.018174686,0.037299512,0.017233264,0.037465132,0.064809972,0.206659693,0.035782775,0.045301604,0.383220014,0.154053347
184,alligator,pic1167_sm_thumb_cg0sb030pb.jpg,pic1167,0.020066248,0.037072873,0.01445258,0.032914923,0.064836123,0.183298466,0.032444212,0.045528243,0.420868201,0.148518131
185,alligator,pic1168_arlenness_willieg.jpg,pic1168,0.053066931,0.059137651,0.035901137,0.061275483,0.131706657,0.062339888,0.032680859,0.057667328,0.358307776,0.147916291
186,alligator,pic1169_bob.jpg,pic1169,0.107658215,0.110698825,0.038445681,0.044372294,0.068336425,0.053081839,0.042104721,0.096114203,0.166151309,0.273036487
187,alligator,pic116_gatorland_main_page2_15.jpg,pic116,0.100729018,0.096328236,0.032983642,0.041073969,0.072190612,0.067478663,0.034495021,0.105263158,0.201013514,0.248444168
188,alligator,pic1170_bobandbrandscombe.jpg,pic1170,0.084123972,0.10188172,0.051359899,0.070082226,0.107811512,0.07414611,0.04783365,0.102640734,0.105724225,0.254395952
189,alligator,pic1171_jmalligatortshirt.lg.jpg,pic1171,0.064797747,0.068740399,0.033973374,0.038684076,0.061853559,0.087890425,0.038760881,0.083179724,0.312903226,0.20921659
190,alligator,pic1172_jmalligatortshirt.xl.jpg,pic1172,0.04277008,0.052444188,0.035848088,0.053124198,0.086701309,0.09110213,0.05016038,0.074685656,0.353284578,0.159879394
191,alligator,pic1173_alligator.gif,pic1173,0,0,0,0,0,0,0,0,0,0
192,alligator,pic1174_Alligatorsinensis.gif,pic1174,0.038945984,0.042241946,0.01638465,0.016350047,0.024127132,0.048842521,0.017310288,0.052726738,0.626250043,0.116820651
193,alligator,pic1175_Asinensismap.gif,pic1175,0.022383205,0.018243643,0.013837966,0.026522768,0.028888232,0.08379657,0.02874039,0.086398581,0.627942046,0.0632466
194,alligator,pic1176_cheat-codes.gif,pic1176,0.005737305,0.013671875,0.008728027,0.027852376,0.054707845,0.122233073,0.023925781,0.055297852,0.611002604,0.076843262
195,alligator,pic1177_sm_125x125.gif,pic1177,0,0,0,0,0,0,0,0,0,0
196,alligator,pic1178_menucloser.gif,pic1178,0,0,0,0,0,0,0,0,1,0
197,alligator,pic1179_domain-name-2004.jpg,pic1179,0.016382515,0.027201815,0.015504755,0.033602652,0.105327633,0.084336445,0.025168833,0.035157491,0.591121194,0.066196667
198,alligator,pic117_gatorland_main_page2_17.jpg,pic117,0.110108464,0.101395804,0.036628734,0.052098151,0.0880601,0.080280939,0.036495377,0.100240043,0.147892959,0.246799431
199,alligator,pic1180_email-2004.jpg,pic1180,0.012210084,0.030014013,0.016594217,0.032264707,0.112343066,0.1177882,0.026991163,0.035755141,0.546019104,0.070020305
200,alligator,pic1181_header-logo-2004.gif,pic1181,0.006000356,0.009719234,0.007747434,0.026075994,0.065939517,0.113284644,0.020784061,0.029866126,0.687294975,0.033287658
201,alligator,pic1182_name-logo-2004.jpg,pic1182,0.008484677,0.018668165,0.00929424,0.021013822,0.058165338,0.093095076,0.020243097,0.023524205,0.691836336,0.055675044
202,alligator,pic1183_online-brochure-2004.jpg,pic1183,0.009845563,0.022643748,0.013304249,0.026849315,0.078279382,0.085573685,0.021743303,0.028510601,0.66524038,0.048009772
203,alligator,pic1184_online-store-2004.jpg,pic1184,0.009134327,0.018435954,0.011485115,0.025060772,0.072579861,0.093313696,0.02064232,0.023101782,0.678300969,0.047945205
204,alligator,pic1185_sm-domain-name-2004.jpg,pic1185,0.016382515,0.027201815,0.015504755,0.033602652,0.105327633,0.084336445,0.025168833,0.035157491,0.591121194,0.066196667
205,alligator,pic1186_web-ph-no-2004.jpg,pic1186,0.011344529,0.017756521,0.009269398,0.022163099,0.07566437,0.067422285,0.016234006,0.028480766,0.681100312,0.070564715
206,alligator,pic1187_d1766.jpg,pic1187,0.032480159,0.042281746,0.024503968,0.066130952,0.165853175,0.176507937,0.046468254,0.060376984,0.235753968,0.149642857
207,alligator,pic1188_juncus-regenerating.jpg,pic1188,0.111686747,0.102361446,0.048746988,0.056240964,0.074698795,0.068457831,0.058433735,0.096120482,0.115108434,0.268144578
208,alligator,pic1189_weed.jpg,pic1189,0.076795181,0.085686747,0.053493976,0.069710843,0.119084337,0.165566265,0.055012048,0.080915663,0.086819277,0.206915663
209,alligator,pic118_gatorland_main_page2_19.jpg,pic118,0.087348862,0.09526138,0.040985064,0.069034495,0.128556188,0.095172475,0.036050853,0.089838193,0.14318101,0.214571479
210,alligator,pic1190_alligatorbirthdaycard.jpg,pic1190,0.091965066,0.097525473,0.054235808,0.06558952,0.07720524,0.087845706,0.065458515,0.10055313,0.119417758,0.240203785
211,alligator,pic1191_alligatorbirthdaycard_small.jpg,pic1191,0.067515924,0.090711253,0.048142251,0.075,0.114012739,0.134607219,0.06104034,0.085562633,0.112526539,0.210881104
212,alligator,pic1192_alligatorclockmagnet.jpg,pic1192,0.101343612,0.10541116,0.051674009,0.061270191,0.087848752,0.064508076,0.049860499,0.103061674,0.110447871,0.264574156
213,alligator,pic1193_alligatorpencilholder.jpg,pic1193,0.091946472,0.100413625,0.061849148,0.068126521,0.103686131,0.073418491,0.061970803,0.099014599,0.09879562,0.240778589
214,alligator,pic1194_alligatorpencilholder_small.jpg,pic1194,0.07302799,0.09605598,0.052989822,0.069020356,0.126208651,0.104707379,0.055470738,0.089058524,0.101844784,0.231615776
215,alligator,pic1195_alligatorsoapdispenser.jpg,pic1195,0.076042885,0.090925926,0.068099415,0.085350877,0.114152047,0.092163743,0.065448343,0.097153996,0.095653021,0.215009747
216,alligator,pic1196_alligatortshirtdesignLTJ066.jpg,pic1196,0.076758678,0.093212483,0.0536873,0.079694098,0.125437738,0.10535328,0.066819446,0.09331548,0.094512823,0.211208672
217,alligator,pic1197_alligatortshirtdesignLTJ066_small1.jpg,pic1197,0.089249364,0.085114504,0.035687023,0.06240458,0.103562341,0.136450382,0.045292621,0.086641221,0.112849873,0.242748092
218,alligator,pic1198_animalplasticcups2.jpg,pic1198,0.061121626,0.08617923,0.052851382,0.094428901,0.16801761,0.129258558,0.058282587,0.085459184,0.076304312,0.18809661
219,alligator,pic1199_junglegiftwrap.jpg,pic1199,0.107916667,0.094283854,0.032539063,0.041738281,0.056341146,0.065071615,0.05110026,0.094029948,0.202434896,0.254544271
220,alligator,pic119_p1262497_l.jpg,pic119,0.02335,0.027425,0.0139,0.023075,0.04255,0.080025,0.019575,0.0341,0.640575,0.095425
221,alligator,pic11_gator_hole_sponge_ellipse.jpg,pic11,0.085658537,0.077831978,0.049452575,0.053842818,0.065430894,0.076737127,0.051490515,0.085517615,0.243186992,0.210850949
222,alligator,pic1200_safarianimalstencil.jpg,pic1200,0.080820643,0.099560068,0.044187817,0.059517766,0.0821489,0.09394247,0.065998308,0.109813875,0.12286802,0.241142132
223,alligator,pic1201_vmovie_image_16.jpg,pic1201,0.050266861,0.072450267,0.064551189,0.11510917,0.177176128,0.125046094,0.07351771,0.078913149,0.081960213,0.161009219
224,alligator,pic1202_pochelogoan.gif,pic1202,0,0,0,0,0,0,0,0,0,0
225,alligator,pic1203_smokedaligator.jpg,pic1203,0.058638968,0.058065903,0.038904011,0.052908309,0.073223496,0.065494269,0.034204871,0.060329513,0.405924069,0.15230659
226,alligator,pic1204_1277842-Alligator_Pungo_Canal-Alligator_River_National_Wildlife_Refuge.jpg,pic1204,0.071276908,0.091267123,0.050567515,0.071785714,0.119231898,0.098209393,0.061731898,0.093811155,0.117363014,0.224755382
227,alligator,pic1205_1277843-Alligator_Pungo_Canal-Alligator_River_National_Wildlife_Refuge.jpg,pic1205,0.079332206,0.088292477,0.05841082,0.091885038,0.144378698,0.121174979,0.052197802,0.080896027,0.072020287,0.211411665
228,alligator,pic1206_1277844-Tug_and_Dredge_on_Alligator_River-Alligator_River_National_Wildlife_Refuge.jpg,pic1206,0.076289096,0.099957735,0.05498732,0.075359256,0.133812342,0.104268808,0.060566357,0.096238377,0.08114962,0.21737109
229,alligator,pic1207_652574-Alligator_River_Swing_Bridge-Alligator_River_National_Wildlife_Refuge.jpg,pic1207,0.063102282,0.086939983,0.040617075,0.074725275,0.146830093,0.147844463,0.0579459,0.08761623,0.082671175,0.211707523
230,alligator,pic1208_Alligato.gif,pic1208,0.001477909,0.004420452,0.002177039,0.007380694,0.010535631,0.043089449,0.009650656,0.021748269,0.873744994,0.025774907
231,alligator,pic1209_feed1l.jpg,pic1209,0.083540614,0.095309059,0.067635682,0.089490582,0.135282322,0.082220226,0.062419873,0.088750945,0.088011308,0.207339389
232,alligator,pic120_Altar.jpg,pic120,0.075303341,0.090025512,0.066635555,0.086142742,0.114162155,0.114516832,0.075035779,0.087194325,0.088961483,0.202022276
233,alligator,pic1210_feed2l.jpg,pic1210,0.111187739,0.110005473,0.059168035,0.054116037,0.074827586,0.052933771,0.0548659,0.099797482,0.11847838,0.264619595
234,alligator,pic1211_mapl.jpg,pic1211,0.007404307,0.012695945,0.007279739,0.013543006,0.024609605,0.13679532,0.012735807,0.0412967,0.649182337,0.094457233
235,alligator,pic1212_ospreyl.jpg,pic1212,0.0540461,0.053618896,0.030331511,0.054549252,0.06771664,0.097592466,0.055422648,0.10836751,0.316767297,0.161587681
236,alligator,pic1213_owll.jpg,pic1213,0.051075893,0.0618832,0.06628546,0.127375285,0.208715508,0.138182592,0.068965517,0.069410581,0.063615078,0.144490886
237,alligator,pic1214_1678_alligator.jpg,pic1214,0.064141791,0.080447761,0.043432836,0.072126866,0.114962687,0.109253731,0.050559701,0.088171642,0.153097015,0.22380597
238,alligator,pic1215_nav_quicklinks.gif,pic1215,0.048469388,0.087959184,0.005153061,0.012040816,0.020510204,0.073418367,0.018163265,0.0675,0.267908163,0.398877551
239,alligator,pic1216_menucloser.gif,pic1216,0,0,0,0,0,0,0,0,1,0
240,alligator,pic1217_ar0055_1lg.jpg,pic1217,0.149398148,0.112731481,0.037592593,0.02625,0.026759259,0.031712963,0.036759259,0.107546296,0.145740741,0.325509259
241,alligator,pic1218_enature_ad3_20040402.gif,pic1218,0.054375,0.071736111,0.036458333,0.06375,0.107986111,0.129097222,0.049930556,0.104097222,0.144166667,0.238402778
242,alligator,pic1219_gamessky.gif,pic1219,0.00425,0.017222222,0.00625,0.021180556,0.014236111,0.112972222,0.021541667,0.037333333,0.461402778,0.303611111
243,alligator,pic121_Blight.jpg,pic121,0.04647114,0.054487363,0.048030381,0.064703744,0.091383038,0.101895961,0.056610993,0.060054717,0.335131722,0.14123094
244,alligator,pic1220_alligator_lg_wm_me.gif,pic1220,0.027925,0.034975,0.017225,0.05315,0.112925,0.136225,0.050775,0.0959,0.32425,0.14665
245,alligator,pic1221_alligator.jpg,pic1221,0.038959436,0.055070547,0.043421517,0.064708995,0.122857143,0.108633157,0.046075838,0.064171076,0.347372134,0.108730159
246,alligator,pic1222_noaalogo.jpg,pic1222,0.057732808,0.058831609,0.023395293,0.037908616,0.049995422,0.119265635,0.028660379,0.064417178,0.405594726,0.154198333
247,alligator,pic1223_onrlogo.jpg,pic1223,0.051446289,0.058341153,0.031332871,0.045979356,0.069642201,0.140834727,0.025335564,0.063196116,0.338868263,0.175023459
248,alligator,pic1224_secrets.gif,pic1224,0.003666667,0.006958333,0.00475,0.024125,0.060541667,0.1145,0.03125,0.066270833,0.637645833,0.050291667
249,alligator,"pic1225_014055257X.01._PIdp-schmooS,TopRight,7,-26_PE10_SCMZZZZZZZ_.gif",pic1225,0.068912153,0.085707783,0.044014565,0.068866636,0.092444242,0.116659081,0.039417387,0.089758762,0.155712335,0.238507055
250,alligator,pic1226_225026.gif,pic1226,0.00432598,0.01807598,0.012671569,0.046507353,0.077058824,0.075122549,0.078321078,0.132144608,0.282144608,0.273627451
251,alligator,pic1227_Home.jpg,pic1227,0.051740746,0.058134948,0.028916105,0.044690611,0.090500436,0.079294528,0.032654465,0.064726389,0.393307646,0.156034127
252,alligator,pic1228_alligaroccovig.jpg,pic1228,0.08322472,0.079522827,0.028646682,0.029524637,0.042277615,0.059583288,0.035208718,0.088456247,0.335197857,0.218357409
253,alligator,pic1229_scripinthenews.jpg,pic1229,0.072769726,0.088293076,0.045193237,0.08468599,0.122858293,0.113148148,0.046666667,0.090297907,0.09678744,0.239299517
254,alligator,pic122_Cows.jpg,pic122,0.074033301,0.086888216,0.056872391,0.068311087,0.071481813,0.10657768,0.072192789,0.089456906,0.159167011,0.215018806
255,alligator,pic1230_kit1.jpg,pic1230,0.10010929,0.118105647,0.026156648,0.045355191,0.075446266,0.07143898,0.031147541,0.113442623,0.110018215,0.308779599
256,alligator,pic1231_kit2.gif,pic1231,0.02710084,0.063077731,0.016176471,0.026680672,0.059296218,0.150892857,0.036712185,0.093119748,0.293277311,0.233665966
257,alligator,pic1232_markers.gif,pic1232,0.024536424,0.049536424,0.005960265,0.015066225,0.044437086,0.103145695,0.026821192,0.085364238,0.398675497,0.246456954
258,alligator,pic1233_callnow1.gif,pic1233,0.003296296,0.006814815,0.003703704,0.010259259,0.021333333,0.09387037,0.022796296,0.042296296,0.700425926,0.095203704
259,alligator,pic1234_rc001.jpg,pic1234,0.069065657,0.07780303,0.045631313,0.076010101,0.120050505,0.132929293,0.046565657,0.077272727,0.146868687,0.20780303
260,alligator,pic1235_al1.jpg,pic1235,0.097896296,0.116711111,0.044737037,0.05772963,0.080866667,0.065062963,0.045896296,0.111811111,0.100311111,0.278977778
261,alligator,pic1236_al10.jpg,pic1236,0.069503704,0.077662963,0.043877778,0.061914815,0.103074074,0.080925926,0.049488889,0.079044444,0.239444444,0.195062963
262,alligator,pic1237_al11.jpg,pic1237,0.078344444,0.104544444,0.048403704,0.068862963,0.127948148,0.082640741,0.055507407,0.106540741,0.088114815,0.239092593
263,alligator,pic1238_al12.jpg,pic1238,0.092837037,0.118355556,0.041211111,0.053777778,0.085548148,0.064188889,0.047577778,0.116448148,0.098611111,0.281444444
264,alligator,pic1239_al13.jpg,pic1239,0.099444444,0.121607407,0.0383,0.046818519,0.0818,0.055044444,0.045811111,0.120140741,0.101033333,0.29
265,alligator,pic123_Fnt_rt.jpg,pic123,0.067290323,0.076651026,0.044498534,0.059184751,0.08686217,0.076545455,0.050703812,0.079061584,0.097284457,0.361917889
266,alligator,pic1240_al14.jpg,pic1240,0.077481481,0.106914815,0.052488889,0.075107407,0.122411111,0.081977778,0.048562963,0.104459259,0.087062963,0.243533333
267,alligator,pic1241_al15.jpg,pic1241,0.081185185,0.1144,0.040059259,0.068207407,0.123044444,0.077381481,0.044340741,0.11237037,0.083433333,0.255577778
268,alligator,pic1242_al16.jpg,pic1242,0.098648148,0.111751852,0.044792593,0.057896296,0.081966667,0.065681481,0.048814815,0.112337037,0.0972,0.280911111
269,alligator,pic1243_al17.jpg,pic1243,0.076324895,0.08521519,0.04878481,0.070518987,0.088869198,0.107962025,0.069746835,0.095227848,0.127734177,0.229616034
270,alligator,pic1244_al18.jpg,pic1244,0.082040741,0.090955556,0.047281481,0.059792593,0.094537037,0.078640741,0.050248148,0.095392593,0.172222222,0.228888889
271,alligator,pic1245_al19.jpg,pic1245,0.08317037,0.10597037,0.053274074,0.070907407,0.106814815,0.078714815,0.056911111,0.106892593,0.089518519,0.247825926
272,alligator,pic1246_al2.jpg,pic1246,0.06752963,0.0811,0.038044444,0.058159259,0.092892593,0.081562963,0.049892593,0.08292963,0.247692593,0.200196296
273,alligator,pic1247_al20.jpg,pic1247,0.070037037,0.082685185,0.049062963,0.074359259,0.124725926,0.118118519,0.063637037,0.088781481,0.121811111,0.206781481
274,alligator,pic1248_al21.jpg,pic1248,0.071377778,0.090492593,0.037144444,0.062651852,0.093792593,0.130640741,0.050540741,0.096496296,0.142248148,0.224614815
275,alligator,pic1249_al22.jpg,pic1249,0.043322222,0.064977778,0.036825926,0.074562963,0.097985185,0.215788889,0.070007407,0.081692593,0.145411111,0.169425926
